     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
   207   12    0   88.89  77.78     8       7           9    0 0 0 0
   208   24    0   94.74  84.21    18      16          19    0 0 0 0
   209   30    0   96.30  88.89    26      24          27    0 0 0 0
   210   11    0   70.00  70.00     7       7          10    0 0 0 0
   211   19    0   88.89  77.78    16      14          18    0 0 0 0
   212   28    0   92.31  69.23    24      18          26    0 0 0 0
   213   17    0  100.00 100.00    16      16          16    0 0 0 0
   214   11    0   88.89  88.89     8       8           9    0 0 0 0
   215   37    0   90.62  90.62    29      29          32    0 0 0 0
   216   28    0   82.61  82.61    19      19          23    0 0 0 0
   217   32    0   74.07  70.37    20      19          27    0 0 0 0
   218    3    0  100.00  66.67     3       2           3    0 0 0 0
   219   11    0   88.89  88.89     8       8           9    0 0 0 0
   220   45    0   84.21  71.05    32      27          38    0 0 0 0
   221    7    0  100.00 100.00     5       5           5    0 0 0 0
   222   30    0   92.31  92.31    24      24          26    0 0 0 0
   223   12    0  100.00  80.00    10       8          10    0 0 0 0
   224   11    0  100.00  90.00    10       9          10    0 0 0 0
   225   17    0   93.33  86.67    14      13          15    0 0 0 0
   226   25    0   95.24  85.71    20      18          21    0 0 0 0
   227   42    0  100.00  94.44    36      34          36    0 0 0 0
   228    2    0  100.00 100.00     2       2           2    0 0 0 0
   229   11    0  100.00 100.00    10      10          10    0 0 0 0
   230   10    0   87.50  87.50     7       7           8    0 0 0 0
   231   26    0  100.00 100.00    22      22          22    0 0 0 0
   232   20    0   94.44  88.89    17      16          18    0 0 0 0
   233   13    0   91.67  91.67    11      11          12    0 0 0 0
   234   21    0   60.00  60.00     9       9          15    0 0 0 0
   235   14    0  100.00 100.00    11      11          11    0 0 0 0
   236   35    0   90.32  90.32    28      28          31    0 0 0 0
   237    4    0  100.00  66.67     3       2           3    0 0 0 0
   238   17    0   93.33  93.33    14      14          15    0 0 0 0
   239    3    0  100.00 100.00     3       3           3    0 0 0 0
   240   10    0  100.00 100.00     8       8           8    0 0 0 0
   241   19    0   94.44  77.78    17      14          18    0 0 0 0
   242   18    0   81.25  81.25    13      13          16    0 0 0 0
   243   26    0   95.45  81.82    21      18          22    0 0 0 0
   244   27    0  100.00  91.30    23      21          23    0 0 0 0
   245   40    0   60.71  57.14    17      16          28    0 0 0 0
   246   11    0   80.00  70.00     8       7          10    0 0 0 0
   247   22    0   90.00  90.00    18      18          20    0 0 0 0
   248   32    0  100.00  89.29    28      25          28    0 0 0 0
   249    5    0  100.00 100.00     4       4           4    0 0 0 0
   250   34    0   81.25  75.00    26      24          32    0 0 0 0
   251    7    0  100.00 100.00     5       5           5    0 0 0 0
   252    7    0  100.00  80.00     5       4           5    0 0 0 0
   253   15    0   92.31  76.92    12      10          13    0 0 0 0
   254   20    0   88.89  88.89    16      16          18    0 0 0 0
   255   26    0   81.82  77.27    18      17          22    0 0 0 0
   256   10    0  100.00  71.43     7       5           7    0 0 0 0
   257   29    0   96.00  84.00    24      21          25    0 0 0 0
   258    9    0   87.50  87.50     7       7           8    0 0 0 0
   259   18    0  100.00  92.86    14      13          14    0 0 0 0
   260   21    0   83.33  66.67    15      12          18    0 0 0 0
   261   22    0   89.47  68.42    17      13          19    0 0 0 0
