     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
   111   10    0   75.00  75.00     6       6           8    0 0 0 0
   112   22    0   71.43  50.00    10       7          14    0 0 0 0
   113    8    0  100.00 100.00     5       5           5    0 0 0 0
   114   15    0  100.00  90.91    11      10          11    0 0 0 0
   115   10    0  100.00  66.67     6       4           6    0 0 0 0
   116   35    0   71.43  60.71    20      17          28    0 0 0 0
   117   12    0  100.00  87.50     8       7           8    0 0 0 0
   118   10    0   83.33  66.67     5       4           6    0 0 0 0
   119   22    0   77.78  72.22    14      13          18    0 0 0 0
   120   12    0   88.89  66.67     8       6           9    0 0 0 0
   121   15    0   70.00  70.00     7       7          10    0 0 0 0
   122   16    0   92.31  92.31    12      12          13    0 0 0 0
   123   15    0   75.00  62.50     6       5           8    0 0 0 0
   124    4    0  100.00 100.00     1       1           1    0 0 0 0
   125   16    0   77.78  66.67     7       6           9    0 0 0 0
   126   17    0  100.00  90.00    10       9          10    0 0 0 0
   127   42    0   65.62  56.25    21      18          32    0 0 0 0
   128   16    0   91.67  91.67    11      11          12    0 0 0 0
   129    6    0  100.00 100.00     5       5           5    0 0 0 0
   130   10    0  100.00 100.00     9       9           9    0 0 0 0
   131   14    0  100.00  75.00    12       9          12    0 0 0 0
   132   19    0   94.12  94.12    16      16          17    0 0 0 0
   133    5    0  100.00 100.00     4       4           4    0 0 0 0
   134   11    0  100.00  85.71     7       6           7    0 0 0 0
   135   10    0   50.00  33.33     3       2           6    0 0 0 0
   136    9    0  100.00 100.00     6       6           6    0 0 0 0
   137   10    0  100.00  85.71     7       6           7    0 0 0 0
   138   14    0   77.78  77.78     7       7           9    0 0 0 0
   139   25    0   78.95  47.37    15       9          19    0 0 0 0
   140   14    0   70.00  60.00     7       6          10    0 0 0 0
   141    7    0  100.00 100.00     6       6           6    0 0 0 0
   142    9    0   75.00  75.00     6       6           8    0 0 0 0
   143   20    0   93.75  87.50    15      14          16    0 0 0 0
   144   14    0   50.00  50.00     4       4           8    0 0 0 0
   145   15    0   90.00  70.00     9       7          10    0 0 0 0
   146   19    0   92.86  71.43    13      10          14    0 0 0 0
   147   12    0   62.50  62.50     5       5           8    0 0 0 0
   148   15    0   63.64  54.55     7       6          11    0 0 0 0
   149   15    0   72.73  72.73     8       8          11    0 0 0 0
   150   12    0   77.78  77.78     7       7           9    0 0 0 0
   151   15    0   72.73  72.73     8       8          11    0 0 0 0
